emp_no,first_name,last_name,birth_date,from_date,to_date,title
58906,Xumin,Passafiume,1964-12-11,1994-12-29,9999-01-01,Senior Staff
58916,Poorav,Raney,1960-12-24,1993-08-03,9999-01-01,Senior Staff
58917,Leon,Kragelund,1963-05-05,1985-07-06,9999-01-01,Senior Staff
58918,Tremaine,Gecsei,1964-12-04,1986-05-24,9999-01-01,Senior Staff
58923,Akeel,Luef,1959-02-23,1993-09-13,9999-01-01,Senior Staff
58924,Christfried,Takkinen,1961-01-24,1990-04-04,9999-01-01,Senior Staff
58929,Jianhua,Diderrich,1959-11-02,1986-07-15,9999-01-01,Senior Staff
58936,Nikolaos,Cannata,1964-10-06,1995-12-10,9999-01-01,Senior Staff
58939,Khalil,Junot,1962-09-18,2000-11-14,9999-01-01,Senior Staff
58941,Reuven,McFarlin,1957-05-13,1987-07-23,9999-01-01,Senior Staff
58967,Mamdouh,Sudkamp,1959-08-01,1989-05-19,9999-01-01,Senior Staff
58968,Sasan,Bolotov,1960-05-23,1999-10-06,9999-01-01,Senior Staff
58979,Yurij,Ressouche,1961-10-01,1996-04-04,9999-01-01,Senior Staff
58989,Gaetan,Walston,1956-06-05,1985-05-19,9999-01-01,Senior Staff
58997,Uriel,Taubenfeld,1964-08-15,1990-12-25,9999-01-01,Senior Staff
58998,Apostol,Gecseg,1957-07-23,1993-08-25,9999-01-01,Senior Staff
59001,Lene,Templeman,1961-09-02,1990-02-22,9999-01-01,Senior Staff
59003,Shaibal,Nittel,1961-09-17,1987-04-15,9999-01-01,Senior Staff
59008,Tuval,Veldwijk,1962-09-30,1986-08-04,9999-01-01,Senior Staff
59010,Eckart,Shanbhogue,1961-11-25,1993-11-11,9999-01-01,Senior Staff
59031,Behnaam,Kamble,1959-10-17,1993-03-11,9999-01-01,Senior Staff
59039,Martijn,Gornas,1957-07-19,1990-04-19,9999-01-01,Senior Staff
59040,Hatsukazu,Vecchio,1963-09-29,1988-04-22,9999-01-01,Senior Staff
59041,Bingning,Veevers,1964-06-07,1993-10-20,9999-01-01,Senior Staff
59046,Danai,Solovay,1961-07-02,1991-01-06,9999-01-01,Senior Staff
59050,Badri,Bratten,1960-08-05,1985-08-17,9999-01-01,Senior Staff
59051,Guoxiang,Bardell,1957-07-15,1985-10-08,9999-01-01,Senior Staff
59053,Masami,Bala,1962-04-04,1985-08-10,9999-01-01,Senior Staff
59062,Chaitali,Jiang,1956-03-31,1986-03-08,9999-01-01,Senior Staff
59069,Marie,Broomell,1956-03-05,1995-03-25,9999-01-01,Senior Staff
59076,Eberhardt,Merlo,1960-01-08,1987-01-14,9999-01-01,Senior Staff
59077,Yuping,Strooper,1964-04-18,1988-12-16,9999-01-01,Senior Staff
59081,Masako,Loncour,1956-10-23,1991-06-03,9999-01-01,Senior Staff
59085,Jacqueline,Maierhofer,1962-04-12,1992-02-23,9999-01-01,Senior Staff
59086,Jessie,Ruther,1956-09-06,1998-05-18,9999-01-01,Senior Staff
59104,Jagoda,Knightly,1960-10-03,1991-06-07,9999-01-01,Senior Staff
59111,Takahiro,Shinomoto,1963-06-26,1991-10-09,9999-01-01,Senior Staff
59116,Jackson,Stafford,1958-07-25,1994-02-20,9999-01-01,Senior Staff
59117,Akhilish,Kobuchi,1964-03-11,1986-02-18,9999-01-01,Senior Staff
59129,Masako,Detkin,1962-10-09,1989-05-27,9999-01-01,Senior Staff
59131,Ewing,Plessier,1961-04-19,1991-10-14,9999-01-01,Senior Staff
59138,Rafols,Narlikar,1958-09-07,1988-05-24,9999-01-01,Senior Staff
59147,Jaewoo,Lanteri,1962-08-29,1994-09-02,9999-01-01,Senior Staff
59149,Hidefumi,Ishibashi,1964-05-14,1990-02-23,9999-01-01,Senior Staff
59153,Jacqueline,Kranzdorf,1959-12-11,1988-11-26,9999-01-01,Senior Staff
59157,Dekang,Jahnichen,1960-05-10,1996-10-21,9999-01-01,Senior Staff
59162,Shunichi,Orsini,1959-08-20,1986-02-10,9999-01-01,Senior Staff
59163,Ger,Bade,1959-10-26,1985-12-13,9999-01-01,Senior Staff
59167,Kazuhide,Paciorek,1962-01-18,1994-01-07,9999-01-01,Senior Staff
59168,Krisda,Menhoudj,1961-07-02,1988-08-10,9999-01-01,Senior Staff
59169,Keung,Clemencon,1958-04-09,1994-10-23,9999-01-01,Senior Staff
59177,Saniya,Biran,1963-06-12,1992-03-27,9999-01-01,Senior Staff
59178,Satosi,Khalid,1956-11-10,1990-02-11,9999-01-01,Senior Staff
59181,Eberhardt,Diderrich,1962-05-05,1989-04-29,9999-01-01,Senior Staff
59182,Susanne,Hockney,1962-03-11,1994-08-21,9999-01-01,Senior Staff
59185,Qiwen,Coorg,1958-05-10,1994-02-21,9999-01-01,Senior Staff
59194,Willard,Vesna,1963-10-07,1993-10-22,9999-01-01,Senior Staff
59202,Tadanori,Rijckaert,1961-09-28,1986-12-23,9999-01-01,Senior Staff
59204,Yannik,Minakawa,1963-04-01,1990-01-13,9999-01-01,Senior Staff
59208,Tianruo,Farrel,1959-08-31,1996-05-26,9999-01-01,Senior Staff
59209,Izaskun,Rathonyi,1959-05-16,1990-04-22,9999-01-01,Senior Staff
59214,Hitomi,Eiter,1964-01-16,1990-12-03,9999-01-01,Senior Staff
59217,Holgard,Champarnaud,1961-12-21,1986-07-30,9999-01-01,Senior Staff
59218,Jungsoon,Millington,1961-10-05,1985-03-16,9999-01-01,Senior Staff
59223,Ebru,Bamford,1960-06-15,1990-12-10,9999-01-01,Senior Staff
59229,Arnould,Kirkerud,1960-07-29,1997-08-13,9999-01-01,Senior Staff
59253,Leandro,Rahier,1957-06-27,1993-05-05,9999-01-01,Senior Staff
59257,Subhrajyoti,Delaune,1962-04-07,1990-06-09,9999-01-01,Senior Staff
59264,Jiann,Wursthorn,1958-11-08,1989-09-22,9999-01-01,Senior Staff
59265,Tonny,Sgarro,1959-04-13,1989-08-11,9999-01-01,Senior Staff
59275,Kwangjo,Luff,1959-07-29,1995-11-10,9999-01-01,Senior Staff
59282,Teiji,Garnick,1964-12-22,1987-03-28,9999-01-01,Senior Staff
59291,Geoff,Marshall,1956-06-01,1997-06-06,9999-01-01,Senior Staff
59301,Marco,Morrow,1961-02-13,1989-05-30,9999-01-01,Senior Staff
59320,Kersti,Strehl,1956-10-29,1999-04-07,9999-01-01,Senior Staff
59324,Kazuhide,Anido,1957-09-06,1991-12-25,9999-01-01,Senior Staff
59328,Tokuyasu,Kobuchi,1958-03-19,1996-08-30,9999-01-01,Senior Staff
59330,Filipe,Ebeling,1956-08-14,1993-02-06,9999-01-01,Senior Staff
59339,Gita,Heping,1959-03-19,1986-08-28,9999-01-01,Senior Staff
59340,Nechama,Peng,1959-10-05,1987-04-27,9999-01-01,Senior Staff
59345,Udi,Irland,1962-02-24,1991-03-07,9999-01-01,Senior Staff
59350,Murthy,Aseltine,1956-08-28,1991-05-15,9999-01-01,Senior Staff
59353,Pradeep,Kossowski,1964-06-06,1991-06-22,9999-01-01,Senior Staff
59359,Serif,Pollock,1964-12-27,1989-08-31,9999-01-01,Senior Staff
59364,Fumiyo,Miake,1957-01-24,1991-05-24,9999-01-01,Senior Staff
59376,Sajjan,Hartvigsen,1962-07-11,1987-03-08,9999-01-01,Senior Staff
59377,Sumali,Rosin,1956-09-25,1987-08-30,9999-01-01,Senior Staff
59384,Leaf,Karner,1960-03-22,1989-08-30,9999-01-01,Senior Staff
59389,Peer,Jonsson,1959-06-16,1986-01-22,9999-01-01,Senior Staff
59398,Urs,Beidas,1963-07-29,1991-12-24,9999-01-01,Senior Staff
59401,Fumino,Jonsson,1957-02-09,1993-11-19,9999-01-01,Senior Staff
59406,Aria,Streit,1961-05-15,1993-02-14,9999-01-01,Senior Staff
59407,Stein,Schmiedel,1960-03-27,1994-12-04,9999-01-01,Senior Staff
59408,Bangqing,Ponthieu,1957-03-21,1991-07-06,9999-01-01,Senior Staff
59410,Neelam,Bahr,1963-09-26,1994-05-04,9999-01-01,Senior Staff
59412,Goa,Demeyer,1959-06-19,1994-11-16,9999-01-01,Senior Staff
59422,Qingxiang,Strandh,1957-03-28,1989-07-09,9999-01-01,Senior Staff
59424,Weiru,Ozeki,1959-02-07,1997-07-01,9999-01-01,Senior Staff
59425,Demin,Chenoweth,1957-03-19,1990-11-24,9999-01-01,Senior Staff
59440,Pranav,Gajiwala,1956-05-29,1997-05-30,9999-01-01,Senior Staff
59441,Rosli,Babu,1958-06-13,1990-09-24,9999-01-01,Senior Staff
59442,Filipe,Bednarek,1964-09-26,1988-04-30,9999-01-01,Senior Staff
59444,Jacopo,Kugler,1957-06-20,1993-01-28,9999-01-01,Senior Staff
59445,Khedija,Iacovou,1964-01-17,1985-12-14,9999-01-01,Senior Staff
59448,Xiaoheng,Albarhamtoshy,1963-12-29,1988-05-31,9999-01-01,Senior Staff
59455,Gennady,Constantine,1963-03-12,1985-08-14,9999-01-01,Senior Staff
59460,Udo,Iwayama,1961-01-26,1994-12-12,9999-01-01,Senior Staff
59461,Josyula,Isard,1962-10-08,1987-04-20,9999-01-01,Senior Staff
59467,Juichirou,Verspoor,1963-06-03,1993-05-07,9999-01-01,Senior Staff
59477,Kwangyoen,Raczkowsky,1964-07-16,1995-05-20,9999-01-01,Senior Staff
59487,Maria,Khalid,1962-11-09,1987-11-11,9999-01-01,Senior Staff
59498,Zhensheng,Calkin,1958-04-13,1991-11-01,9999-01-01,Senior Staff
59500,Temple,Keirsey,1957-02-20,1991-08-08,9999-01-01,Senior Staff
59517,Masadi,Ghelli,1956-09-22,1992-12-26,9999-01-01,Senior Staff
59522,Remco,Trachtenberg,1958-09-01,1988-01-11,9999-01-01,Senior Staff
59533,Peternela,Uchoa,1964-10-03,1992-10-08,9999-01-01,Senior Staff
59549,Feiyu,Salinas,1960-05-12,1989-03-10,9999-01-01,Senior Staff
59554,Gen,Gurbaxani,1964-07-24,1997-12-13,9999-01-01,Senior Staff
59557,Hatim,Kropatsch,1960-06-11,1989-10-06,9999-01-01,Senior Staff
59564,Basim,Zockler,1956-12-29,1993-04-25,9999-01-01,Senior Staff
59573,Angus,Lorie,1964-01-12,1998-12-13,9999-01-01,Senior Staff
59574,Leni,Preusig,1958-01-30,1988-02-24,9999-01-01,Senior Staff
59575,Patricio,Shumilov,1960-02-03,1990-08-23,9999-01-01,Senior Staff
59580,Tadahiro,Matteis,1961-02-18,1989-07-27,9999-01-01,Senior Staff
59587,Przemyslawa,Peak,1964-05-20,1985-06-08,9999-01-01,Senior Staff
59589,Manibrata,Raoux,1957-01-03,1991-06-08,9999-01-01,Senior Staff
59596,Tsutomu,Hinsberger,1963-04-12,1989-08-03,9999-01-01,Senior Staff
59600,Ute,Pelc,1958-11-28,1999-12-24,9999-01-01,Senior Staff
59604,Aamod,Simmel,1961-08-06,1994-02-23,9999-01-01,Senior Staff
59607,Billur,Piazza,1956-03-14,1985-11-06,9999-01-01,Senior Staff
59609,Chinya,Marquardt,1963-07-19,1997-12-29,9999-01-01,Senior Staff
59616,Limsoon,Conte,1957-09-05,1993-02-23,9999-01-01,Senior Staff
59617,Stafford,Budinsky,1962-12-21,1993-10-20,9999-01-01,Senior Staff
59618,Alenka,Binkley,1960-01-11,1997-01-31,9999-01-01,Senior Staff
59624,Pranas,Kieras,1964-09-23,1993-01-18,9999-01-01,Senior Staff
59630,Christoper,Gruenwald,1963-10-02,1991-07-06,9999-01-01,Senior Staff
59632,Hausi,Manders,1964-01-10,1986-08-04,9999-01-01,Senior Staff
59635,Georgi,Nollmann,1957-09-22,1994-11-21,9999-01-01,Senior Staff
59652,Ebbe,Guardalben,1964-10-19,1993-03-21,9999-01-01,Senior Staff
59653,Ramzi,Marrakchi,1956-01-18,1994-01-23,9999-01-01,Senior Staff
59655,Richard,Kakkar,1964-01-16,1993-12-22,9999-01-01,Senior Staff
59673,Marla,Merks,1961-10-16,1993-05-10,9999-01-01,Senior Staff
59679,Berry,Danner,1959-02-10,1998-10-13,9999-01-01,Senior Staff
59693,Cedric,Penz,1962-01-24,1985-08-06,9999-01-01,Senior Staff
59697,Mona,Hoppenstand,1962-03-29,1989-08-05,9999-01-01,Senior Staff
59711,Khoa,Jayawardene,1961-10-25,1997-11-24,9999-01-01,Senior Staff
59715,Doowon,Marquardt,1956-11-02,1992-08-22,9999-01-01,Senior Staff
59720,Leni,Picaronny,1960-11-18,1990-10-27,9999-01-01,Senior Staff
59725,Zhensheng,Haddadi,1957-07-12,1989-06-11,9999-01-01,Senior Staff
59737,Matk,Jansen,1961-06-13,1995-08-18,9999-01-01,Senior Staff
59754,Jiong,Lichtman,1960-08-11,1991-01-07,9999-01-01,Senior Staff
59757,Duangkaew,Terkki,1961-07-08,1990-02-18,9999-01-01,Senior Staff
59760,Nishit,Wossner,1958-11-30,1992-01-28,9999-01-01,Senior Staff
59773,Arunas,Lanteri,1959-04-09,1996-11-24,9999-01-01,Senior Staff
59775,Shaz,Serov,1961-08-04,1990-08-17,9999-01-01,Senior Staff
59781,Muneo,Waschkowski,1963-05-29,1986-04-08,9999-01-01,Senior Staff
59784,Uli,Kenevan,1959-06-27,1985-06-19,9999-01-01,Senior Staff
59792,Fayez,Plesums,1962-01-27,1988-05-07,9999-01-01,Senior Staff
59806,Avishai,Koyama,1964-02-20,1995-01-03,9999-01-01,Senior Staff
59808,Yakkov,Rubsam,1961-09-01,1989-12-26,9999-01-01,Senior Staff
59811,Chinhyun,McDermid,1960-12-05,1987-07-31,9999-01-01,Senior Staff
59815,Mabry,Carrera,1958-11-19,1993-02-26,9999-01-01,Senior Staff
59822,Denis,Luon,1958-02-16,1995-06-19,9999-01-01,Senior Staff
59830,Qunsheng,Thiria,1963-12-03,1987-11-05,9999-01-01,Senior Staff
59833,Jianhua,Junet,1960-01-01,1988-09-07,9999-01-01,Senior Staff
59838,Vasilii,Paciorek,1957-08-16,1988-03-17,9999-01-01,Senior Staff
59839,Wanqing,Chaudhury,1957-05-22,1986-01-20,9999-01-01,Senior Staff
59844,Danco,Jiafu,1956-05-30,1986-07-17,9999-01-01,Senior Staff
59847,Naftaly,Janocha,1956-05-29,1992-06-07,9999-01-01,Senior Staff
59849,Georgy,Heystek,1961-03-26,1989-05-08,9999-01-01,Senior Staff
59850,Henk,Mullainathan,1960-11-27,1988-01-16,9999-01-01,Senior Staff
59866,Golgen,Heusch,1959-05-30,1991-11-15,9999-01-01,Senior Staff
59868,Gen,Haddadi,1959-05-14,1985-12-24,9999-01-01,Senior Staff
59869,Zsolt,Riefers,1965-02-01,1987-09-25,9999-01-01,Senior Staff
59874,Khue,Lovengreen,1964-07-14,1992-05-02,9999-01-01,Senior Staff
59875,Arup,Pargas,1964-10-27,1991-05-28,9999-01-01,Senior Staff
59876,Moriyoshi,Tischendorf,1956-08-12,1991-06-06,9999-01-01,Senior Staff
59881,Jiafu,Schach,1958-06-03,1987-03-02,9999-01-01,Senior Staff
59882,Shahab,Geffroy,1961-05-24,1993-05-04,9999-01-01,Senior Staff
59890,Lijie,Rissland,1960-04-28,1986-03-14,9999-01-01,Senior Staff
59896,Chiradeep,Mellouli,1962-11-29,1992-12-10,9999-01-01,Senior Staff
59900,Kellie,Encarnacion,1961-01-11,1994-06-19,9999-01-01,Senior Staff
59903,Hatsukazu,Rabejac,1963-03-15,1989-03-28,9999-01-01,Senior Staff
59912,Herb,Vieri,1963-02-14,1989-09-12,9999-01-01,Senior Staff
59918,Tadahiro,Lindqvist,1962-12-02,1987-06-08,9999-01-01,Senior Staff
59926,Christ,Iwayama,1959-11-24,1991-11-13,9999-01-01,Senior Staff
59942,Ibibia,Baja,1962-04-14,1992-05-11,9999-01-01,Senior Staff
59948,Fen,Grabner,1956-07-29,1988-01-14,9999-01-01,Senior Staff
59950,Kaijung,Parhami,1958-05-24,1994-04-05,9999-01-01,Senior Staff
59951,Otmar,Frolund,1964-02-07,1987-02-07,9999-01-01,Senior Staff
59955,Malu,Rullman,1959-08-23,1994-06-14,9999-01-01,Senior Staff
59957,Brewster,Koblick,1957-04-12,1989-02-20,9999-01-01,Senior Staff
59965,Leon,Speek,1956-08-24,1994-10-13,9999-01-01,Senior Staff
59968,Arvin,Chiola,1958-05-19,1992-08-01,9999-01-01,Senior Staff
59969,Xuejia,Mattern,1964-09-13,1988-01-28,9999-01-01,Senior Staff
59980,Tua,Sifakis,1958-05-12,1986-11-19,9999-01-01,Senior Staff
59985,Teunis,Gyorkos,1964-07-03,1995-02-22,9999-01-01,Senior Staff
59990,Manibrata,Reistad,1962-07-29,1995-11-27,9999-01-01,Senior Staff
59996,Siddarth,Krogh,1958-04-06,1997-01-19,9999-01-01,Senior Staff
59998,Ottavia,Keirsey,1960-06-09,1987-07-22,9999-01-01,Senior Staff
60005,Bikash,Muhling,1958-05-10,1998-06-04,9999-01-01,Senior Staff
60006,Itzchak,Encarnacion,1963-05-07,1995-05-02,9999-01-01,Senior Staff
60012,Taegyun,Snedden,1961-10-22,1994-10-05,9999-01-01,Senior Staff
60016,Luisa,Broomell,1960-09-14,1991-05-11,9999-01-01,Senior Staff
60036,Tuval,Stifter,1962-03-29,1986-11-03,9999-01-01,Senior Staff
60040,Muneo,Copas,1963-02-06,1993-09-03,9999-01-01,Senior Staff
60050,Sverrir,Vuskovic,1959-09-18,1994-01-24,9999-01-01,Senior Staff
60051,Miyeon,Giarratana,1963-09-13,1995-02-08,9999-01-01,Senior Staff
60053,Youngkon,Sluis,1957-08-05,1995-07-16,9999-01-01,Senior Staff
60061,Abdulla,Vrecion,1957-03-27,1996-03-18,9999-01-01,Senior Staff
60063,Danil,Vieth,1962-09-27,1993-12-25,9999-01-01,Senior Staff
60069,Irena,Nilsson,1962-10-19,1988-12-06,9999-01-01,Senior Staff
60080,Mingsen,Veeraraghavan,1958-11-12,1996-05-24,9999-01-01,Senior Staff
60085,Martine,Solovay,1963-06-01,1988-08-18,9999-01-01,Senior Staff
60086,Nirmal,Krzyzanowski,1958-12-20,1991-04-06,9999-01-01,Senior Staff
60090,Noritoshi,Stasinski,1956-06-20,1989-03-29,9999-01-01,Senior Staff
60091,Surveyors,Bade,1965-02-01,1990-04-11,9999-01-01,Senior Staff
60093,Zhensheng,Felder,1958-04-24,1991-07-18,9999-01-01,Senior Staff
60095,Bartek,Garnier,1958-01-16,1992-01-08,9999-01-01,Senior Staff
60096,Eirik,Peot,1961-02-12,1987-08-03,9999-01-01,Senior Staff
60099,Gay,Serre,1963-03-04,1988-09-20,9999-01-01,Senior Staff
60101,Ewing,Crelier,1957-02-17,1985-06-01,9999-01-01,Senior Staff
60104,Ayonca,Silva,1959-06-02,1987-04-22,9999-01-01,Senior Staff
60109,Moon,Blokdijk,1959-05-14,1989-08-20,9999-01-01,Senior Staff
60114,Shan,Vidya,1963-10-02,1991-03-30,9999-01-01,Senior Staff
60116,Mahendra,Duclos,1961-03-14,1999-11-08,9999-01-01,Senior Staff
60117,Peer,Quadeer,1961-12-28,1997-12-02,9999-01-01,Senior Staff
60122,Roselyn,Serna,1963-09-05,1988-06-07,9999-01-01,Senior Staff
60125,Hitomi,Beutelspacher,1960-10-04,1988-08-05,9999-01-01,Senior Staff
60126,Alair,Orsini,1956-02-02,1987-04-14,9999-01-01,Senior Staff
60130,Hiroyasu,Menhardt,1960-05-17,1988-06-01,9999-01-01,Senior Staff
60141,Bartek,Undy,1963-06-15,1990-08-30,9999-01-01,Senior Staff
60142,Vincent,Roohalamini,1964-09-03,1999-12-09,9999-01-01,Senior Staff
60153,Jayson,Aseltine,1957-11-22,2000-09-16,9999-01-01,Senior Staff
60154,Alejandro,Perry,1958-03-31,1990-05-19,9999-01-01,Senior Staff
60155,Barry,Munck,1959-07-10,1988-12-02,9999-01-01,Senior Staff
60159,Yunming,Bergere,1964-12-11,1987-11-05,9999-01-01,Senior Staff
60160,Masaru,Gladwell,1962-05-03,1988-12-15,9999-01-01,Senior Staff
60168,Kwangho,Chimia,1961-01-11,1991-07-11,9999-01-01,Senior Staff
60180,Irene,Kawashima,1959-07-04,1986-06-11,9999-01-01,Senior Staff
60181,Bodo,Hebert,1956-06-28,1999-01-28,9999-01-01,Senior Staff
60184,Miquel,Vakili,1963-08-11,1988-09-23,9999-01-01,Senior Staff
60190,Ingmar,Granlund,1958-10-12,1985-07-29,9999-01-01,Senior Staff
60196,Yoshimitsu,Businaro,1962-06-03,1985-08-09,9999-01-01,Senior Staff
60211,Toney,Petereit,1961-09-22,1993-11-13,9999-01-01,Senior Staff
60213,Niclas,Benzaken,1963-09-11,1987-09-07,9999-01-01,Senior Staff
60215,Sreenivas,Schwartzbauer,1963-12-30,1987-08-28,9999-01-01,Senior Staff
60218,Shaowei,Cangellaris,1964-10-12,1998-10-10,9999-01-01,Senior Staff
60224,Jingling,Ramsak,1961-07-20,1992-04-06,9999-01-01,Senior Staff
60227,Bowen,Sevcikova,1957-01-10,1999-05-04,9999-01-01,Senior Staff
60230,Naftali,Gecseg,1962-12-20,1986-01-04,9999-01-01,Senior Staff
60235,Boriana,Bojadziev,1963-08-15,1986-08-18,9999-01-01,Senior Staff
60237,Raimond,Ratzlaff,1956-07-10,1985-08-26,9999-01-01,Senior Staff
60249,Greger,Wendorf,1964-08-02,1994-01-12,9999-01-01,Senior Staff
60251,Naftaly,Gyimothy,1959-09-21,1991-01-25,9999-01-01,Senior Staff
60273,Shaowei,Fairtlough,1959-08-13,1991-08-06,9999-01-01,Senior Staff
60281,Navid,Randi,1959-09-13,1990-06-16,9999-01-01,Senior Staff
60283,Huiqun,Leslie,1956-05-18,1988-03-18,9999-01-01,Senior Staff
60284,Ziva,Baez,1961-09-14,1997-03-04,9999-01-01,Senior Staff
60287,Parviz,Ramsey,1961-06-09,1990-03-10,9999-01-01,Senior Staff
60290,Kensyu,Veccia,1958-12-07,1985-10-12,9999-01-01,Senior Staff
60295,Dulce,Vanwelkenhuysen,1964-07-12,1989-06-06,9999-01-01,Senior Staff
60302,Gunilla,Rosch,1960-04-14,1996-01-06,9999-01-01,Senior Staff
60306,Xinan,Poehlman,1956-10-09,1992-11-12,9999-01-01,Senior Staff
60310,Georgi,Matzen,1960-11-17,1991-06-28,9999-01-01,Senior Staff
60311,Houman,Ramsak,1964-05-08,1992-08-11,9999-01-01,Senior Staff
60315,Baruch,Pulkowski,1960-04-23,1991-02-04,9999-01-01,Senior Staff
60321,Pranay,Rikino,1963-01-23,1985-06-03,9999-01-01,Senior Staff
60325,Moti,Swen,1958-10-30,1988-05-14,9999-01-01,Senior Staff
60334,Chikara,Crooks,1964-09-12,1996-03-25,9999-01-01,Senior Staff
60336,Sushant,Rindone,1961-07-07,1986-08-27,9999-01-01,Senior Staff
60348,Chrisa,Narahari,1964-07-18,1989-07-11,9999-01-01,Senior Staff
60350,Berni,Asmuth,1957-09-21,1990-08-30,9999-01-01,Senior Staff
60356,Masadi,Terwilliger,1957-04-22,1991-06-16,9999-01-01,Senior Staff
60359,Akeel,Thummel,1957-09-30,1985-05-30,9999-01-01,Senior Staff
60361,Vitali,Vieri,1962-10-24,1993-02-01,9999-01-01,Senior Staff
60364,Claudi,Yeung,1960-04-13,1987-07-07,9999-01-01,Senior Staff
60368,Jeane,Lambe,1959-08-18,1990-10-09,9999-01-01,Senior Staff
60369,Goh,Halevi,1963-05-09,1989-02-25,9999-01-01,Senior Staff
60370,Lidong,Suessmith,1956-10-24,1999-11-20,9999-01-01,Senior Staff
60373,Maria,Lamma,1957-03-21,1992-10-05,9999-01-01,Senior Staff
60378,Khun,Erva,1958-09-07,1985-05-04,9999-01-01,Senior Staff
60386,Xinyu,Shigei,1961-02-06,1989-05-02,9999-01-01,Senior Staff
60387,Genta,Seuren,1964-11-03,1992-12-12,9999-01-01,Senior Staff
60390,Rayond,Junot,1963-01-31,1999-09-30,9999-01-01,Senior Staff
60394,Vasilis,Karnin,1963-12-27,1996-08-27,9999-01-01,Senior Staff
60398,Maia,Swiss,1963-09-15,1996-08-10,9999-01-01,Senior Staff
60413,Renny,Assaf,1963-04-18,1990-02-11,9999-01-01,Senior Staff
60422,Almudena,Rajala,1963-12-02,1987-07-06,9999-01-01,Senior Staff
60427,Aiichiro,Bamford,1959-01-19,1985-06-29,9999-01-01,Senior Staff
60428,Ulises,Haldar,1957-06-07,1999-09-03,9999-01-01,Senior Staff
60441,Yakkov,Capobianchi,1957-02-06,1997-04-27,9999-01-01,Senior Staff
60443,Shichao,Beutelspacher,1963-02-27,1993-03-18,9999-01-01,Senior Staff
60448,Piyush,Irland,1964-02-29,1987-05-20,9999-01-01,Senior Staff
60450,Gio,Gajiwala,1958-02-12,1992-12-06,9999-01-01,Senior Staff
60451,Ziya,Garnier,1961-10-31,1995-12-18,9999-01-01,Senior Staff
60454,Nathan,Garrabrants,1958-05-02,1988-11-20,9999-01-01,Senior Staff
60459,Honglan,Breugel,1963-10-02,1992-08-29,9999-01-01,Senior Staff
60461,Duke,Lakshmanan,1962-04-05,1987-04-08,9999-01-01,Senior Staff
60468,Akeel,Gurbaxani,1958-03-03,1985-10-31,9999-01-01,Senior Staff
60474,Roselyn,Preusig,1961-08-28,1990-08-11,9999-01-01,Senior Staff
60485,Hinrich,Babb,1962-07-04,1995-05-03,9999-01-01,Senior Staff
60489,Syozo,Rebaine,1956-06-15,1996-05-02,9999-01-01,Senior Staff
60499,Takahira,Zultner,1963-09-22,1989-05-25,9999-01-01,Senior Staff
60507,Subhankar,Mamelak,1956-02-18,1991-07-27,9999-01-01,Senior Staff
60509,Mariangiola,Falco,1964-07-04,1998-08-01,9999-01-01,Senior Staff
60517,Yannis,Erde,1960-09-18,1986-05-13,9999-01-01,Senior Staff
60519,Vesna,Thibadeau,1960-04-30,1998-04-22,9999-01-01,Senior Staff
60527,Huiqun,Luef,1958-01-24,1987-08-30,9999-01-01,Senior Staff
60536,Nimmagadda,Leslie,1958-01-09,1986-10-22,9999-01-01,Senior Staff
60550,Tianruo,Bolsens,1961-05-08,1995-11-20,9999-01-01,Senior Staff
60562,Vasilis,Delaune,1962-08-13,1986-08-05,9999-01-01,Senior Staff
60564,Dinkar,Krohm,1959-08-12,1994-09-20,9999-01-01,Senior Staff
60581,Jiann,Antonisse,1956-04-22,1985-05-19,9999-01-01,Senior Staff
60582,Miyeon,Ramsay,1958-10-16,1986-10-22,9999-01-01,Senior Staff
60588,Leif,Vilarrasa,1956-09-23,1991-07-14,9999-01-01,Senior Staff
60589,Shuichi,Erie,1957-12-28,1987-08-09,9999-01-01,Senior Staff
60592,Jeanne,Rotem,1956-04-07,1989-02-18,9999-01-01,Senior Staff
60603,Shahid,Badache,1964-05-12,1989-12-20,9999-01-01,Senior Staff
60604,Zengping,Grospietsch,1962-01-17,1991-09-16,9999-01-01,Senior Staff
60609,Herb,Mansanne,1962-10-17,1993-01-07,9999-01-01,Senior Staff
60612,Serap,Ventosa,1963-04-28,1992-08-27,9999-01-01,Senior Staff
60613,Kannan,Luby,1957-12-27,1986-09-29,9999-01-01,Senior Staff
60615,Guozhong,Pollacia,1964-04-24,1993-02-25,9999-01-01,Senior Staff
60622,Hisao,McConalogue,1962-09-02,1993-06-20,9999-01-01,Senior Staff
60623,Rafols,Anily,1958-06-29,1985-10-31,9999-01-01,Senior Staff
60625,Ronghao,Weedman,1961-05-17,1997-07-24,9999-01-01,Senior Staff
60631,Khue,Marletta,1961-06-10,1995-04-22,9999-01-01,Senior Staff
60633,Jinya,Vilarrasa,1960-06-19,1988-09-11,9999-01-01,Senior Staff
60635,Khue,Callaway,1964-10-08,1990-12-28,9999-01-01,Senior Staff
60643,Sudharsan,Tzvieli,1960-03-30,1993-06-24,9999-01-01,Senior Staff
60644,Nikolaos,Aloia,1957-08-30,1997-10-01,9999-01-01,Senior Staff
60646,Munir,Klerer,1958-08-07,1990-02-09,9999-01-01,Senior Staff
